Tommy Bryant,Pennsylvania
Josh Roseman,Massachusetts
Chuck Bergeron,Louisiana
Roy Milton,Oklahoma
Arjav Rawal,California
Alex Grossi,Connecticut
Don Sickler,Washington
Bleeding Rainbow,Pennsylvania
Slow Jets,Maryland
Kevin Spirtas,Missouri
Buzz Poets,Pennsylvania
The English Department,New York
The Bitteroots,Georgia
Redrum,California
The Jets,Illinois
Scott Holiday,California
OuterSpace,Pennsylvania
William H. Krell,Pennsylvania
Duncan Moore,Iowa
Pilot to Gunner,New York
Nick Marsh,California
Dick Campbell,Massachusetts
Joey Waronker,California
Bernard Wright,New York
Cliff Smalls,South Carolina
Secret Mountains,Maryland
Cry Blood Apache,Texas
Minnesota,California
Jerry Jemmott,New York
Omnibus,New Jersey
Rhythim Is Rhythim,Michigan
Pete La Roca,New York
Nøb Dylan and His Nøbsøletes,Wisconsin
Yung Con,Florida
May Aufderheide,Indiana
Rituals of Mine,California
Texas Johnny Brown,Mississippi
National Park Radio,Arkansas
Dan Siegel,Washington
Pallbearer,Arkansas
Glenn Jenks,Massachusetts
The Hooters,Pennsylvania
Freddy Morgan,New York
Jonathan Melvoin,California
George Hanson,Minnesota
Sudden Move,Florida
Bell Gardens,California
Elisha A. Hoffman,Pennsylvania
Damon Butler,California
Clint Houston,Louisiana
The Blemish,California
Roy Fox,Colorado
Fred Katz,New York
Jef Lee Johnson,Pennsylvania
John Riley Brown,Mississippi
GRIMM,Arizona
Mary Jane Johnson,Texas
Neptune,Massachusetts
Lil’ Mo’ Yin Yang,New York
Eyvind Kang,Oregon
Joseph F. Lamb,New Jersey
The Blazers,California
AfroZep,Illinois
Lud,Texas
Chris Brubeck,California
Terry Silverlight,New Jersey
The Lost,Vermont
Tonio K.,California
The D.E.Y.,New York
A Sound of Thunder,"Washington, D.C."
Dee Jay & The Runaways,Iowa
Andy Laster,New York
Drew Sarich,Missouri
Lost Hours,Georgia
Godfrey Diamond,Pennsylvania
Lurlean Hunter,Mississippi
Ani DiFranco,New York
The Cramps,New York
Mathematicians,New York
Apollo Up!,Tennessee
Steve-T,Missouri
Sweet F.A.,Indiana
Eric Friedman,California
CoCoComa,Illinois
Bill Smith,California
Turf War,Georgia
Low Flying Owls,California
C.J. Vanston,Colorado
Crobot,Pennsylvania
Harry Vogt,Connecticut
Tyler Damon,Ohio
Allen Klein,New Jersey
Little Hat Jones,Texas
The Braces,California
Sara Berner,New York
Robert Ivers & Ice Stars,Minnesota
Tim Halperin,Nebraska
Ken Whiteley,Pennsylvania
Roger Squitero,"Washington, D.C."
Tuba Skinny,Louisiana
John Redmond,Massachusetts
Pixel Panda,Missouri
The Down Hill Strugglers,New York
The Light Wires,Ohio
Sam Falzone,New York
Lillian Boutté,Louisiana
Screeching Weasel,Illinois
John Carisi,New Jersey
Camille Howard,Texas
Youth Brigade,California
Mark Ferber,California
Michael Paulo,Hawaii
Iris Rainer Dart,Pennsylvania
Alan Gratzer,New York
Oliver Stone,New York
Bruce Hall,Illinois
Dave Amato,Massachusetts
Bryan Hitt,Texas
Terry Luttrell,Illinois
Bill Fiorio,Illinois
Vices I Admire,Colorado
Johnny Edwards,Kentucky
Mariachi El Bronx,California
Wild Light,New Hampshire
The Jazzy 5,New York
David Whitley,"Washington, D.C."
Roland Barker,California
Dropsonic,Georgia
Jeff Chambers,Wisconsin
Yeyo,Puerto Rico
Maja Milenkovski,Ohio
Patricia Neway,New York
Tribal Theory,California
Jus Allah,New Jersey
CGP Grey,New York
Ed Cherry,Connecticut
Reggie Nicholson,Illinois
Jeff Parker,Virginia
Danny Alguire,Oklahoma
Nikki Lane,South Carolina
Santo & Johnny,New York
Push Button Objects,Florida
Joey Beltram,New York
Barbara Harris,Illinois
Painted Willie,California
Chauncey Haughton,Maryland
Rosa Henderson,Kentucky
Thom Bresh,California
Games We Play,Tennessee
Tom Morgan,Pennsylvania
Devyn De Loera,Texas
J Creek,Florida
Trey Parker,Alabama
Zab Judah,New York
Dub Dickerson,Texas
Jenny O.,New York
Major Powers & The Lo-Fi Symphony,California
Wolverine Orchestra,Ohio
Undisputed Soldiers,Mississippi
Flying Tomatoes,Florida
Naan Violence,Georgia
Sharkk Heartt,Arizona
Yung Foxx,Mississippi
I Can Make a Mess,New Jersey
The Crashtones,California
St. Paul & The Broken Bones,Alabama
Future Self,Georgia
Tatiana Irizarry,Puerto Rico
Volkar Kael,California
Dephlow,Virginia
Sunday Speedtrap,Washington
Cecil Kinzer,Virginia
Shirley Griffith,Mississippi
Miss Eighty 6,New York
Watercolor Sunset,Connecticut
Glenn Ross Campbell,California
The Exotics,Wisconsin
Fórn,Massachusetts
Bundy,New York
Scott Roby,Pennsylvania
Pyrexia,New York
Chopper,Connecticut
Kingdom of Giants,California
FYÜTCH,Indiana
Joe Yukl,New York
Organ Dealer,New Jersey
The Scoffs,Washington
Jungle Fire,California
OBN III's,Texas
Leonard DiDesiderio,New York
Frank Fields,Louisiana
The Whip,Washington
James Kendis,Minnesota
Karen Mason-Blair,Washington
Howard E. Johnson,Massachusetts
Single Cell Orchestra,California
Barry Galbraith,Pennsylvania
Prez Harris,Illinois
Dennis Ferrer,New York
Lofty305,Florida
Soft Powers,Georgia
The Seedy Seeds,Ohio
Javelin,Rhode Island
Steph Geremia,New York
Young Buffalo,Mississippi
Hail the Sun,California
Jimmy Rowser,Pennsylvania
The One AM Radio,Massachusetts
Rick Evans,Nebraska
The Grassy Knoll Boys,Texas
Alexis Spight,New York
Jerry Rivas,Florida
Hard Place,California
Hilary York,Maryland
Dickie & the Gee’s,Ohio
Fran Striker,New York
Steven Deal,Connecticut
Buffalo Springfield,California
Death & Taxes,Massachusetts
Storefront Church,California
Beehive,Washington
Grasshopper & The Golden Crickets,New York
John Leventhal,New York
Zero 9:36,Pennsylvania
Steve Gadd,New York
The Twin Cities Funk & Soul All-Stars,Minnesota
Joe Bishop,Arkansas
Blue Sky Black Death,California
Jerry Wayne,New York
Dangerous Toys,Texas
Houndstooth,Oregon
Chestnut Station,Illinois
Lisa Marie,Michigan
Tom Kenny,New York
Junior Astronomers,North Carolina
Spyro Gyra,New York
The Pearl Fishers,Maryland
"Volcano, I'm Still Excited!!",Texas
IKE,Pennsylvania
Wilbur Little,North Carolina
Jo-Michael Scheibe,California
Vincent Youmans,New York
Monarchs,Alabama
Orrin Hatch,Pennsylvania
Steve Duboff,New York
David Charles Abell,North Carolina
Writer,California
Triptides,California
Lil Twist,Texas
Feyza Eren,Missouri
Big Kannon,Illinois
Nathan Crow,Indiana
Nomar Slevik,Maine
Shirley Gunter,Kansas
Bill Hutton,Indiana
Stephanie Kramer,California
Mary Jo Catlett,Colorado
Jill Eikenberry,Connecticut
Jennifer Leigh Warren,Texas
Gary Garcia,Ohio
Tanner Patrick,California
Jamie Bernstein,New York
Albhy Galuten,New York
Dave Aron,New Jersey
Alvin Burroughs,Alabama
Midnight Escape,Connecticut
Reverie,Indiana
Jakob Dylan,New York
Mornin' Old Sport,Massachusetts
Marcel Rodriguez,Texas
Taffy Nivert,"Washington, D.C."
Titanic Sinclair,Michigan
Damon Wild,Missouri
Abigail Fischer,Vermont
Boy Mazzi,Ohio
Hobosexual,Washington
Pittbull,Michigan
Yannick Koffi,California
Tribeca,New York
Tiltwheel,California
Neako,New Jersey
Helado Negro,Florida
Clarence Bassett,New York
Kim Novak,Illinois
Skourge,Texas
Aunt Jemima,Pennsylvania
Sufjan Stevens,Michigan
Design Flaw,"Washington, D.C."
Gozu,Massachusetts
Richard Finch,Indiana
Unified Culture,Ohio
Avery Rosewater,Pennsylvania
Charles Kisco,Connecticut
Eric Stern,Pennsylvania
Jack Delaney,Louisiana
Bike Thief,Oregon
Corporate Speedball,Ohio
Treehouse Orchestra,California
Mike Bordin,California
Aria Rostami,California
Richard Donovan,Connecticut
Kurt Farquhar,Illinois
Deep Space,Texas
Bloody Hammers,North Carolina
Charles Baskerville,Virginia
Jimmy Bower,Louisiana
Mack Gray,New York
Wayne Kramer,Michigan
Donald Crockett,California
Loko,Georgia
Crash,New York
Donald Grantham,Oklahoma
Stuart Hamblen,Texas
Jimmy Day,Alabama
Peter Ruth,Illinois
Ultra Dolphins,Virginia
Kilo Ali,Georgia
Fluid Minds,Illinois
Litany for the Whale,California
Samantha Alice,Massachusetts
Jack Wagner,California
Chas Sandford,Georgia
Sauna,California
Arthur Jenkins,New York
Eric Thomas Luttrell,California
Robert Carroll,Kentucky
Fantômas,California
Distance,New York
Eve Lawrence,Maryland
Alexis Malone,Pennsylvania
Margaret Wise Brown,New York
Fred Giannelli,Massachusetts
Urulu,California
Rick Nielsen,Illinois
Caroline Faflak,South Dakota
Jerome Jones,California
Citizen Aim,Arizona
Volumen Cero,California
Lars Frederiksen,California
Alien Trilogy,Iowa
Wig Hat,New York
Su Su Bobien,New Jersey
Mykelti Williamson,Missouri
Gary Gazaway,Arkansas
The Levelheads,Pennsylvania
Rosa Lee Hawkins,Louisiana
John Barnes Chance,Texas
The Blackbyrds,"Washington, D.C."
Sonny Geraci,Ohio
sundry multiform,Alabama
Jabbawockeez,California
FreeSol,Tennessee
David Brown,Massachusetts
Murray Panitz,New York
Bishop Nehru,New York
Jack Smith,Washington
Liz Phair,Connecticut
Don Santos,California
Carpathia,Massachusetts
Mesmur,North Carolina
Ro Spit,Michigan
TeamNate,Ohio
Louis Sharpe,New York
MuMMz,New York
Innaway,California
Xanny Phantom,Pennsylvania
Ronnie Lott,New Mexico
Sarah Hart,Tennessee
Rockette Morton,Illinois
Yak Let It Bang,Oklahoma
Ticker Freeman,New Jersey
The Beatnigs,California
Mercyland,Georgia
John Redmond,Illinois
Alice Gerrard,Washington
Stacey Pullen,Michigan
Jaya the Cat,Massachusetts
Orchard of the Living,Texas
Babes,Wisconsin
C2,Michigan
Barbara Rosene,Ohio
Common Prayer,New York
Animal Train,Texas
Savagist,Georgia
The Piss Pops,California
Danny Hoch,New York
White Violet,Georgia
Make Wave,Massachusetts
Steven Markowitz,New York
Face Candy,Minnesota
Brainstorm,Michigan
Troy Gregory,Michigan
Andy Hawkins,Missouri
Hessler,Illinois
Hopsin,California
Lutricia McNeal,Oklahoma
Juan Atkins,Michigan
Larry Gorman,New York
Harold Wheeler,Missouri
Jandek,Texas
Made In March,New York
Jeffrey Tambor,California
Jennell Hawkins,California
Maxine Sullivan,Pennsylvania
Vann Johnson,Michigan
Helmet,New York
Gambino Family,Louisiana
How to Destroy Angels,California
Morton Subotnick,California
Mikky Ekko,Louisiana
Royal Southern Brotherhood,Louisiana
"Lena Brock ""Mom"" Speer",Alabama
Jerry O’Sullivan,New York
Terry Porter,California
First Choice,Pennsylvania
The Legion,New York
Beware of Darkness,California
Lisa Germano,Indiana
Model 500,Michigan
Fastball,Texas
Jennifer Zetlan,Delaware
Ed Roland,Georgia
Howard Bellamy,Florida
Ned Raggett,Washington
DJ Assault,Michigan
Creepers,Florida
Unknown Graphic Services,New York
Brer Soul,Illinois
"Ernest ""Bass"" Hill",Pennsylvania
John Roberts,New York
Pooh and The Inspirations,Florida
Momma Holler,New York
Vince ash,Indiana
ÆGES,California
Mal Fitch,Ohio
Ross Childress,Georgia
Transatlantic,New York
Eugene Cordero,Michigan
Patrick Page,Washington
New World,Ohio
Kaddisfly,Oregon
Switchmen,Virginia
Capybara,Missouri
Strikepoint,Minnesota
Skypark,California
Elk,Ohio
Michael J McEvoy,New Jersey
Seventeen Evergreen,California
Karl Schloz,Missouri
Robert Charels,New York
Elk,New York
Marcel Dugas,Louisiana
Cabal,Ohio
Tower of Power Horn Section,California
Ethereal Architect,Texas
naps,New York
John Murry,Mississippi
Kev Brown,Maryland
Coco Robicheaux,Louisiana
Def Squad,New York
Saned,Puerto Rico
Heaven,New York
Neil Diamond,New York
Walter Miller,Tennessee
Coco Montoya,California
Landmines,Virginia
USE,California
The Challengers,California
Lou Harrison,Oregon
Immortal Fate,California
Brandon Bauer,Alabama
Donal Leace,West Virginia
Tucker Zimmerman,California
Bella Vista,"Washington, D.C."
3rd Alley,California
Riley Coyote,Massachusetts
Damon Gray,New Mexico
Buck Wild,California
The Pollies,Alabama
Priest in Shit,Texas
Ella Johnson,South Carolina
Coma Cinema,South Carolina
Don McLean,New York
Emil & Friends,Massachusetts
Hughie Prince,South Carolina
Leroy Kirkland,South Carolina
Sopwith Camel,California
Omen of Ruin,Louisiana
The Gibson Brothers,New York
Boogie Down Productions,New York
Certain Stars,Wisconsin
Modern Rivals,New York
New Animal,Georgia
Gladkill,New York
Carol Hunter,New York
The Young,Texas
Joanne Shenandoah,New York
John Dickinson,Maryland
Jimmy Jukebox,California
The Absolute Zeros,Connecticut
Timothy Hughes,Wisconsin
D.C. Cooper,Pennsylvania
Rainer Maria,Wisconsin
Erica Jong,New York
Theodore Roethke,Michigan
Mad Season,Washington
John Ashbery,New York
Beta To The Max,California
Prizefighter,Illinois
Michael Lloyd,New York
Savage Grace,California
Alert312,Illinois
Fecal Matter,Washington
Richard Wilbur,New York
Ogden Nash,New York
Lee Dorman,Missouri
The Clickettes,New York
Funeral Leech,New York
Theory,New York
Barbara Sfraga,New York
Tree Fort Angst,Virginia
Rosaline,Illinois
Alex Goot,New York
Code10,Iowa
Bobby Matos,New York
Set It Off,Florida
Barbara Brousal,Massachusetts
Alameda,Oregon
The Sylvers,Tennessee
Injury Sheets,Tennessee
213,California
Boots Electric,South Carolina
Barbara Brown,Tennessee
Avengers,California
Macajey,California
Assembly Line People Program,Illinois
Destiny's Children,Arizona
Sonny Lester,New York
Seth Mosley,Ohio
Spike Robinson,Wisconsin
The Bloodline,Illinois
Hotel Lights,North Carolina
James Calvin Wilsey,Indiana
Penelope Houston,California
Nervous Christians,Oregon
Buffalo Tom,Massachusetts
The Commercials,Pennsylvania
David Young,Tennessee
Howard Swanson,Georgia
Lonesome Ghost,Texas
Nicole J. McCloud,New York
LaChanze,Florida
Ariana DeBose,North Carolina
Kae Williams Jr.,Pennsylvania
Bill Bell,Illinois
Gwen Obertuck,Wisconsin
Cork 'n Bottle String Band,Wisconsin
Shannon Forsell,Indiana
Spike Lee,Georgia
Jason Krueger,New York
Larry Murphy,Massachusetts
Charlie Paxson,Pennsylvania
Bombasta,Texas
Gilby Clarke,Ohio
Black September,Illinois
Mazarin,Pennsylvania
Sam Seder,New York
Range Rover,California
American Steel,California
Harvey Weinstein,New York
Dan Panic,Illinois
Two Suns,Oklahoma
Kim Basinger,Georgia
Amanda Rogers,New York
The Undertaker,Texas
Hacksaw Jim Duggan,New York
Brian Adams,Hawaii
Battledrums,New Mexico
Jay Schellen,New Mexico
Sean Forsythe,Michigan
MGMT,Connecticut
Farm Boyz,California
The Busy Signals,Minnesota
Walter Mouton,Louisiana
Billie Burke,"Washington, D.C."
The Soft White Sixties,California
Keenan Cahill,Illinois
Alexa Wilkinson,New Jersey
The Kickdrums,New York
Billy Bletcher,Pennsylvania
Sonic’s Rendezvous Band,Michigan
Hard Blue,Colorado
:10:,Michigan
Dads,New Jersey
Chuck Cannon,South Carolina
Owen Wilson,Texas
Mark Proksch,Wisconsin
Walter “Wolfman” Washington,Louisiana
Velcro Love Seat,Pennsylvania
Defeater,Massachusetts
Roc Ohly,Wisconsin
Grandfather Child,Texas
The Bellamy Brothers,California
Borax,Michigan
Bobby Timmons,Pennsylvania
A Better Tomorrow,Tennessee
Martin Banks,Texas
Kathleen Battle,Ohio
Big Body Bes,New York
The Head and the Heart,Washington
The Arsons,New York
Butch Robins,Virginia
92 Degrees,Illinois
Kathy Sledge,Pennsylvania
Michael O'Keefe,New York
Victor C. Johnson,Texas
Dick Dale,Massachusetts
Keith Heavner,Mississippi
Madball,New York
Todd Mouton,Louisiana
Alma Horton,Pennsylvania
The McCrary Sisters,Tennessee
Kenneth Gamble,Pennsylvania
Chris Holmes,California
Mike Galassini,Illinois
河北麻友子,New York
Philip Klein,New York
The Valley Downs,Illinois
Harold Cardwell,New York
Robert Popwell,Florida
Lonnie Hillyer,Georgia
Twin Brother,Nevada
Ray Codrington,North Carolina
Yuni Wa,Arkansas
The Globes,Washington
Doug Lunn,California
Varetta Dillard,New York
Wyla,North Carolina
Marc Cherry,California
Maritime,Wisconsin
Charlotte Rae,Wisconsin
Joe Gilman,California
Jon Glaser,Illinois
Maurice Spears,Oklahoma
Dave Winthrop,New Jersey
Cliff Hugo,California
Billy McLaughlin,Minnesota
Bryan Bassett,Pennsylvania
Charlie Huhn,Michigan
Arthur Hanlon,Michigan
Psalm Zero,New York
George Malone,New Jersey
Ancestors,California
Robert Ben Garant,Tennessee
Medeski Martin & Wood,New York
Gene Taylor,Ohio
To The Point,California
Doodlebug,Pennsylvania
Palehorse,Connecticut
Spade 8,Kansas
Marty Brown,Kentucky
Carolina Chocolate Drops,North Carolina
Cilver,New York
Grace Rolek,California
IfIHadAHiFi,Wisconsin
Butterfly,Washington
Vernon Green,Texas
Water Liars,Mississippi
Rodney Hicks,Pennsylvania
David Haskell,California
Tae Tiggs,Maryland
Ninja Gun,Georgia
So Badly,Virginia
:dz,Florida
Black Furies,California
MoneyBros,Georgia
Dent May,Mississippi
Marva Whitney,Kansas
Jimmy McCracklin,Missouri
Spiral Joy Band,Virginia
Mark Tornillo,New Jersey
Jonny King,New York
The Sunday Blues,New Jersey
William Ridgley,Louisiana
Daniel Zegiel,Florida
Hopesfall,North Carolina
Harvey's Rabbit,Iowa
Jack Clement,Tennessee
Counting Crows,California
dymenplaxx,Oklahoma
Vernon Taylor,Maryland
Jim Walker,California
Mickey Hart,New York
Tot Seymour,New York
Roberto Vally,New York
Allison Pierce,Alabama
The Influents,California
Woody Walder,Texas
Booker Washington,Missouri
T. Hardy Morris and The Outfit,Georgia
Langston Curl,Virginia
John Nesbitt,Virginia
Doc Holliday,Georgia
Jai Rodriguez,California
Plush,Illinois
Leo Goff,Tennessee
Bear State,Arizona
Diane Warren,California
Rhi,New Jersey
Illustrated Man,New Mexico
Virgil Johnson,Texas
Ira Schulman,Illinois
Earl Fouche,Louisiana
Scott H. Biram,Texas
Faustian Orbs,Maryland
Marva Jan Marrow,Colorado
Bruce Ford,Texas
Frank Lynes,Massachusetts
Grouplove,California
Leon Jackson,Alabama
Al J. Neiburg,Vermont
John Clark,Missouri
Think Pink Floyd,Pennsylvania
Chuck Burgi,New Jersey
Frank Lacy,Texas
Brenda Payton,Pennsylvania
Karyn White,California
GQ,New York
Carl Vollrath,New York
Jason Robards,Illinois
Hole,California
Jennifer Bewerse,Florida
The Thumbs,Maryland
Nors S. Josephson,California
Fleshies,California
Dynasty,California
Granted Earth,California
Masochist,Michigan
The Band AKA,California
Earl Forest,Tennessee
Erica Dee,Massachusetts
Nelson,California
J.A.C. Redford,California
Jack Arnold,Connecticut
Reuben Reeves,Illinois
Bob Shoffner,Missouri
Ace Mac,Illinois
Richard Wilson,Ohio
"Marvin Winans, Jr.",Michigan
Julie Adams,Ohio
Charlie Collins,Tennessee
Nothington,California
JonWonder,Minnesota
Saturday Morning Cartoon,Washington
Tuatara,Washington
Catherine Malfitano,New York
Doug Clark,North Carolina
Gerald Mitchell,Michigan
Mover,California
Marc Copland,Pennsylvania
Flip Wilson,New Jersey
Paint It Black,Pennsylvania
Kill California,Pennsylvania
Alan Moll,California
Mandrill,New York
Polar Bear Club,New York
The Frisk,California
